account,symbol,execution_price,size,side,time,closedPnL,leverage
TRD_025,ETHUSDT,41116.39395514976,1.9598187144839843,SHORT,2024-11-01 02:38:00,-121.84098109914439,5
TRD_016,BTCUSDT,26557.811198262934,0.29853416358538337,LONG,2024-11-01 03:59:00,-199.739579153271,10
TRD_015,ETHUSDT,68464.733102454,0.8149876535586908,SHORT,2024-11-01 05:03:00,-552.8337982729862,5
TRD_026,SOLUSDT,69206.98235208681,1.8682844372698362,SHORT,2024-11-01 16:50:00,492.69094052445746,50
TRD_047,BTCUSDT,29352.134261935716,0.3981285746187684,SHORT,2024-11-01 20:20:00,-353.4447738159108,10
TRD_044,ETHUSDT,63240.19043700854,1.6891447754883364,SHORT,2024-11-02 04:00:00,591.1881089018706,10
TRD_016,BNBUSDT,39521.166309694585,1.638352460637585,LONG,2024-11-02 05:51:00,-686.5190985815776,100
TRD_014,BTCUSDT,39068.423224335726,1.972796012557166,LONG,2024-11-02 06:48:00,-235.98582728656802,5
TRD_029,BTCUSDT,33134.88159484508,0.570546848959855,LONG,2024-11-02 12:56:00,992.4166279663175,1
TRD_024,ETHUSDT,22235.513727744827,0.6374974572064904,LONG,2024-11-02 18:38:00,127.31115592324547,10
TRD_047,BNBUSDT,33400.449184261175,1.806727222104995,SHORT,2024-11-02 18:39:00,-235.27342855711245,5
TRD_015,BTCUSDT,22688.8452666526,0.47581732781253633,LONG,2024-11-02 21:04:00,-304.04329387556083,5
TRD_019,ETHUSDT,66218.60231799817,1.100322904404347,LONG,2024-11-02 23:41:00,-424.69702653573773,10
TRD_008,BTCUSDT,53086.03361963642,1.417616468790202,LONG,2024-11-03 00:56:00,236.84848657326515,10
TRD_034,BTCUSDT,64331.13250081958,0.5510496480731425,SHORT,2024-11-03 02:44:00,459.29822455218846,5
TRD_002,BTCUSDT,55864.53407352853,1.87744176143507,SHORT,2024-11-03 09:12:00,135.6486207330346,50
TRD_027,BNBUSDT,26564.343554131963,1.3347381206671014,SHORT,2024-11-03 13:22:00,-19.608743788912594,10
TRD_010,SOLUSDT,67029.0768367649,0.10380722345695183,SHORT,2024-11-03 13:39:00,310.7843548785491,50
TRD_035,SOLUSDT,64994.652681638356,0.2801176872092187,SHORT,2024-11-03 14:19:00,-692.279052397845,50
TRD_023,BNBUSDT,37403.80389505178,0.3896553244822116,LONG,2024-11-03 15:51:00,199.04103410893225,1
TRD_049,BNBUSDT,25576.667017583826,0.4974651543469649,LONG,2024-11-03 16:26:00,227.3271768546191,10
TRD_008,ETHUSDT,55207.73753944369,1.4640479663585786,LONG,2024-11-03 19:38:00,143.67651562168496,5
TRD_028,BTCUSDT,56418.06513683613,0.18698113706338154,LONG,2024-11-03 20:36:00,-267.6147416973337,20
TRD_023,BNBUSDT,64841.45224203535,0.7076833978295076,SHORT,2024-11-03 20:44:00,-377.5215970408835,20
TRD_004,ETHUSDT,22632.787972553997,1.8236528134227232,LONG,2024-11-04 05:35:00,-640.4144058611399,1
TRD_014,SOLUSDT,27085.19190136859,1.117768695810638,SHORT,2024-11-04 07:02:00,745.2907862096023,50
TRD_042,SOLUSDT,49912.439643959115,0.538338162038686,SHORT,2024-11-04 07:05:00,-17.8386564333445,10
TRD_029,SOLUSDT,50956.57754350413,1.9145420299958167,LONG,2024-11-04 11:11:00,-201.89814120793167,50
TRD_001,SOLUSDT,21680.483115750314,0.496188625017678,LONG,2024-11-04 12:04:00,-250.6149386850546,5
TRD_004,ETHUSDT,39846.60255308292,1.8111482463226092,LONG,2024-11-04 16:23:00,-468.24642088390914,50
TRD_032,BTCUSDT,49208.086563802455,1.4542816504929656,LONG,2024-11-04 19:58:00,-257.85196733775155,10
TRD_033,ETHUSDT,56895.56665758669,1.4836368635479844,LONG,2024-11-04 20:35:00,615.6148357399194,10
TRD_049,BTCUSDT,35807.53458891643,1.532229243619216,SHORT,2024-11-04 22:04:00,300.8556358914973,20
TRD_026,SOLUSDT,44195.17465109207,1.0180729309938463,LONG,2024-11-04 22:14:00,424.24670455345176,10
TRD_017,BNBUSDT,60702.74361560046,1.6310116647453108,SHORT,2024-11-04 22:25:00,489.64320351754367,10
TRD_039,BNBUSDT,67694.75319488702,1.6740242645274557,SHORT,2024-11-04 22:34:00,1109.9150668510408,5
TRD_023,BNBUSDT,31515.733769492275,0.727368576135473,LONG,2024-11-05 00:12:00,23.86009109163826,20
TRD_032,BTCUSDT,32652.11029099481,0.8066855912505868,SHORT,2024-11-05 02:13:00,-203.9939657230195,10
TRD_015,SOLUSDT,66990.90937169376,1.7786258698926614,SHORT,2024-11-05 06:56:00,228.5886373902263,20
TRD_013,ETHUSDT,39795.55753813418,1.0542112282547533,SHORT,2024-11-05 06:57:00,334.33830445796036,5
TRD_002,BNBUSDT,55917.41622603714,1.7352175569243193,SHORT,2024-11-05 08:45:00,-7.0229143856534755,5
TRD_019,BTCUSDT,50613.261436493805,1.2572712288980366,SHORT,2024-11-05 15:04:00,-436.98209270162,1
TRD_024,BNBUSDT,34279.383989702816,1.1911998359305944,LONG,2024-11-05 15:12:00,102.9983880628337,20
TRD_045,ETHUSDT,52678.111097901245,0.07165209702294513,LONG,2024-11-05 16:15:00,282.2451664123431,5
TRD_024,SOLUSDT,52778.29504784867,0.563009851703092,LONG,2024-11-06 03:56:00,183.69408710803586,5
TRD_011,ETHUSDT,49622.15927045381,1.009094717335613,SHORT,2024-11-06 06:30:00,-908.8196512154648,10
TRD_022,SOLUSDT,24983.041242475643,1.178761172548055,SHORT,2024-11-06 14:04:00,-785.0447497548666,5
TRD_015,SOLUSDT,69758.59111870188,1.264564712711461,LONG,2024-11-06 19:17:00,368.39214063718816,50
TRD_010,SOLUSDT,40020.82305854137,1.4352834217731179,SHORT,2024-11-06 20:03:00,,10
TRD_041,BNBUSDT,51912.54926984945,1.3159045302643273,SHORT,2024-11-06 22:26:00,1122.2862913761653,100
TRD_027,ETHUSDT,64288.084705630965,1.6986676477176428,SHORT,2024-11-07 02:53:00,680.5803662770354,1
TRD_009,BNBUSDT,41164.42442099182,0.5979859823461516,SHORT,2024-11-07 08:57:00,-624.0649753392105,5
TRD_028,ETHUSDT,58696.252840277426,1.286724271475126,SHORT,2024-11-07 13:05:00,523.2576419649216,5
TRD_001,BTCUSDT,68591.2212339703,0.11180743325057987,LONG,2024-11-07 13:28:00,810.2884351027807,20
TRD_017,BTCUSDT,37946.738012652415,0.9655782538708355,LONG,2024-11-08 05:09:00,-212.63681633939993,5
TRD_031,ETHUSDT,40263.47851163683,0.5433856022442661,SHORT,2024-11-08 08:04:00,-33.08881039362718,5
TRD_044,ETHUSDT,65278.80294982843,0.7679654251064452,LONG,2024-11-08 08:17:00,-264.0185242563982,50
TRD_010,ETHUSDT,27982.14339075915,0.7157788760122686,LONG,2024-11-08 08:53:00,-551.328219461062,1
TRD_037,ETHUSDT,21429.741917972115,0.13025704753374906,SHORT,2024-11-08 09:10:00,798.4889735343169,20
TRD_029,SOLUSDT,65444.45024245559,0.9386251434952373,LONG,2024-11-08 12:43:00,-1284.9869137712587,20
TRD_018,BNBUSDT,61079.578705879016,1.9893122831031913,LONG,2024-11-08 17:48:00,-327.2905866620737,1
TRD_047,SOLUSDT,68629.1516275666,0.6048827531046024,SHORT,2024-11-08 18:40:00,-201.2296679893257,10
TRD_038,BNBUSDT,22911.889135533915,1.474930483619819,LONG,2024-11-09 03:30:00,88.59397780174663,10
TRD_039,BNBUSDT,27808.866522049364,1.100098786491667,SHORT,2024-11-09 04:23:00,-609.8481266587671,5
TRD_049,BNBUSDT,25265.627954490443,0.6571983480576327,LONG,2024-11-09 04:25:00,687.4671937091791,5
TRD_006,SOLUSDT,54170.80661468546,0.18831805018091813,LONG,2024-11-09 07:17:00,-907.9498515048812,20
TRD_040,ETHUSDT,50300.503687357166,0.43955722252277263,LONG,2024-11-09 09:22:00,-900.6362487566631,5
TRD_012,SOLUSDT,37966.75996936298,1.5658885435855854,LONG,2024-11-09 12:08:00,39.02655495503353,10
TRD_014,SOLUSDT,22871.17397011225,0.5652501530631043,SHORT,2024-11-09 22:42:00,-633.4765411233294,10
TRD_044,BNBUSDT,51983.09920232705,0.29716193999958784,SHORT,2024-11-10 04:13:00,113.8789768853771,1
TRD_010,BTCUSDT,48506.02425575283,0.6692836975167394,LONG,2024-11-10 12:11:00,-360.0468482204278,50
TRD_020,BTCUSDT,25645.160553030786,1.1722454749331035,SHORT,2024-11-10 14:54:00,413.6977620303266,5
TRD_015,SOLUSDT,65445.485223685704,1.4098916969370983,SHORT,2024-11-10 17:42:00,-453.9343028958197,5
TRD_031,BNBUSDT,29947.48548359953,0.7808560255694642,LONG,2024-11-11 03:50:00,732.275386143138,10
TRD_007,SOLUSDT,57175.45760719282,1.0013128425859144,LONG,2024-11-11 09:11:00,324.7037572353106,1
TRD_041,SOLUSDT,64253.79312714741,0.9152842171465885,SHORT,2024-11-11 09:22:00,-369.0476468406258,10
TRD_010,ETHUSDT,48973.74953468543,0.027916666347619502,SHORT,2024-11-11 09:39:00,322.1232023163661,50
TRD_010,BNBUSDT,32342.445264912567,0.797244944963138,SHORT,2024-11-11 13:38:00,83.00797130422588,5
TRD_048,BTCUSDT,35462.42588125707,1.1787664222424432,SHORT,2024-11-12 01:50:00,402.7552627582874,5
TRD_039,BTCUSDT,64287.376685941614,1.1441899856673645,LONG,2024-11-12 06:33:00,309.7218318991622,5
TRD_028,BTCUSDT,34912.85781882423,1.5020374410851511,SHORT,2024-11-12 10:59:00,189.64343139018982,20
TRD_030,SOLUSDT,57309.524165865216,1.344048061766324,SHORT,2024-11-12 12:36:00,42.32602704960718,1
TRD_037,BNBUSDT,69508.26061277027,0.5608455262611459,SHORT,2024-11-12 17:44:00,462.2369942643278,5
TRD_003,ETHUSDT,69990.83596813389,0.5187309064023357,LONG,2024-11-12 18:42:00,595.2982957400651,10
TRD_050,BTCUSDT,46673.98741346657,0.933642178146234,SHORT,2024-11-12 20:45:00,,5
TRD_043,BNBUSDT,61327.78983930489,1.4686096387660932,SHORT,2024-11-12 21:31:00,313.0742832093045,1
TRD_015,BTCUSDT,69512.49339605997,0.19671634008616914,LONG,2024-11-12 23:17:00,478.62910601871346,50
TRD_021,ETHUSDT,38733.64449209911,1.897169900241963,LONG,2024-11-13 18:16:00,813.4635134590167,5
TRD_037,BNBUSDT,32620.479253515296,1.090874716175799,SHORT,2024-11-13 22:20:00,726.0617269899142,5
TRD_012,SOLUSDT,25711.66779210916,0.6197527059176664,LONG,2024-11-14 06:18:00,524.9284229395828,1
TRD_004,SOLUSDT,27044.981903656306,1.3898485494540376,SHORT,2024-11-14 14:59:00,-197.06122123003937,50
TRD_047,BTCUSDT,62677.818181033166,0.09900437432377256,SHORT,2024-11-14 22:57:00,-646.4371594089104,5
TRD_009,BTCUSDT,49436.1545153537,0.9739498624082952,LONG,2024-11-15 07:42:00,289.64854469622344,1
TRD_039,BNBUSDT,63685.45876962429,0.9770795984529799,LONG,2024-11-15 12:35:00,285.86350905975195,5
TRD_042,ETHUSDT,59472.75445160842,0.33233081696960715,LONG,2024-11-15 14:44:00,-188.4710949916106,100
TRD_028,BTCUSDT,53687.231502400886,1.6764017537243474,SHORT,2024-11-15 17:05:00,-657.124022541643,1
TRD_023,BNBUSDT,50465.609595343034,1.5956561161737057,LONG,2024-11-15 18:54:00,837.8967563772158,1
TRD_045,ETHUSDT,22416.945208904646,0.31393746496288094,SHORT,2024-11-15 23:56:00,222.79695922295352,10
TRD_040,BTCUSDT,63613.75980015961,0.7340163141911212,LONG,2024-11-16 07:07:00,-594.1230233458958,5
TRD_044,BTCUSDT,40892.10308398571,0.209854817695467,SHORT,2024-11-16 12:32:00,-53.48974670406714,20
TRD_022,BNBUSDT,47989.3428535696,1.6987314261100017,SHORT,2024-11-16 14:53:00,-661.8424222654054,20
TRD_024,BTCUSDT,21097.675093851038,0.6534070064597953,LONG,2024-11-16 16:32:00,350.8921172749231,1
TRD_026,SOLUSDT,66803.67509313935,0.884239452636729,LONG,2024-11-16 20:52:00,935.0407412881801,10
TRD_030,ETHUSDT,65137.023054600075,0.6545051805409272,SHORT,2024-11-16 21:32:00,-83.01151120825126,1
TRD_033,ETHUSDT,47163.90149590528,0.6269517727652525,LONG,2024-11-16 22:00:00,-36.242873457142366,5
TRD_016,SOLUSDT,48865.58165841787,1.4971314849596922,LONG,2024-11-17 09:05:00,-128.14341805274825,20
TRD_022,BNBUSDT,55250.86062017443,1.4976568060178481,LONG,2024-11-17 11:27:00,-102.19826019824949,5
TRD_049,SOLUSDT,33234.7448218075,1.0403984592563333,LONG,2024-11-17 12:41:00,-377.96266060346153,1
TRD_050,SOLUSDT,31095.78113566513,1.3186577291593655,LONG,2024-11-17 14:12:00,701.0214299996184,1
TRD_043,ETHUSDT,53701.147330081636,1.0282097627423337,LONG,2024-11-17 14:40:00,107.51400084937403,50
TRD_018,BNBUSDT,25221.122307945407,0.0668925277800329,LONG,2024-11-17 21:47:00,41.691454442005735,50
TRD_007,BTCUSDT,42703.10023616903,0.14135280192856564,SHORT,2024-11-18 00:05:00,-103.02677772671106,5
TRD_050,SOLUSDT,44638.0211999545,0.7736437333305343,LONG,2024-11-18 04:10:00,-626.4482269401299,1
TRD_026,SOLUSDT,39066.8488457584,1.5019952536705046,SHORT,2024-11-18 04:17:00,479.1910801012826,100
TRD_008,BNBUSDT,29263.408784886735,1.8273201939873465,LONG,2024-11-18 06:31:00,721.4793415949121,10
TRD_006,SOLUSDT,37765.813216267736,0.0691195276400377,SHORT,2024-11-18 10:30:00,-920.7339194811818,5
TRD_030,BNBUSDT,36877.8626780225,0.7423798048467459,SHORT,2024-11-18 13:02:00,364.72359846619975,20
TRD_039,BTCUSDT,44963.283732437514,0.45532704787165773,LONG,2024-11-18 18:01:00,441.22537606886505,1
TRD_023,BNBUSDT,53734.042078925966,1.6322585095192692,LONG,2024-11-18 20:14:00,652.1025928995837,10
TRD_032,BTCUSDT,68411.75617630853,1.6934766078627357,LONG,2024-11-19 03:17:00,612.732610995263,50
TRD_022,BNBUSDT,27208.163008716412,0.4207536467068716,LONG,2024-11-19 05:33:00,1327.9013259953686,1
TRD_042,SOLUSDT,63650.85549705409,1.4245462343353956,SHORT,2024-11-19 06:56:00,210.1303115415256,10
TRD_043,BTCUSDT,34208.90001951312,1.466194514229843,SHORT,2024-11-19 07:50:00,506.339094888949,10
TRD_045,SOLUSDT,49568.63850007029,0.36234481659731493,LONG,2024-11-19 10:37:00,16.216123805280926,100
TRD_009,BTCUSDT,47336.8473991934,0.8730548748463891,SHORT,2024-11-19 11:26:00,-391.41742149702753,5
TRD_031,BNBUSDT,47847.420931413144,1.2444722328331612,LONG,2024-11-19 14:22:00,364.13672081796574,50
TRD_007,BNBUSDT,56167.930585940645,0.06187254779587177,SHORT,2024-11-19 14:34:00,506.89700045489906,5
TRD_009,BNBUSDT,39084.415287449796,0.8151377477613067,LONG,2024-11-20 00:29:00,180.8924859613684,5
TRD_013,ETHUSDT,35954.998161842785,0.31836688356576515,SHORT,2024-11-20 02:45:00,-820.1226163603667,5
TRD_003,ETHUSDT,62641.72865927387,1.0883740372305657,LONG,2024-11-20 07:15:00,-714.4782606588246,50
TRD_035,BTCUSDT,31004.752013713514,1.6874059910872998,SHORT,2024-11-20 11:23:00,,1
TRD_033,ETHUSDT,29012.301865557154,1.0542603378658142,LONG,2024-11-20 21:15:00,-172.86855912070862,50
TRD_021,BNBUSDT,20780.371832763045,0.08160735645528108,LONG,2024-11-20 22:47:00,188.04664646059422,5
TRD_031,ETHUSDT,30528.88910145934,0.06901791873761443,SHORT,2024-11-21 00:11:00,251.34560900731984,20
TRD_034,ETHUSDT,45926.57166583542,1.2149512603492572,SHORT,2024-11-21 04:36:00,-47.208469863758516,5
TRD_032,SOLUSDT,46925.44365070568,0.6626833014659689,SHORT,2024-11-21 04:58:00,-118.04212522202559,1
TRD_035,BTCUSDT,32721.024559776717,1.1496063419090663,SHORT,2024-11-21 06:19:00,-55.133480558464996,10
TRD_015,BTCUSDT,23613.70850205999,0.3356378467428153,SHORT,2024-11-21 07:46:00,305.7451212045176,10
TRD_032,BTCUSDT,57232.03981726031,1.5559560821438625,LONG,2024-11-21 08:55:00,249.99897516673715,5
TRD_006,ETHUSDT,57898.76742811499,1.7228322144098,SHORT,2024-11-21 11:08:00,-389.4872986385888,10
TRD_045,BNBUSDT,69891.81981457808,1.7795589481489384,SHORT,2024-11-21 12:38:00,2.5819877351744456,1
TRD_021,SOLUSDT,65001.47852673588,0.6151084317743891,SHORT,2024-11-21 15:47:00,-520.3534429993099,10
TRD_033,BTCUSDT,66303.10322588214,1.324863381573216,SHORT,2024-11-22 00:10:00,267.17787545680625,5
TRD_032,ETHUSDT,59910.19128719709,0.5652943503892178,LONG,2024-11-22 12:32:00,-222.7711081637919,1
TRD_019,BNBUSDT,50775.14266912495,1.5278860734150412,LONG,2024-11-22 16:35:00,369.8860643246357,50
TRD_033,SOLUSDT,26427.297880225524,0.2498447544303839,LONG,2024-11-22 16:52:00,-110.21459301349023,5
TRD_028,SOLUSDT,51115.66487279389,1.5279019741311108,LONG,2024-11-22 16:55:00,582.0030128154839,20
TRD_031,BTCUSDT,22797.793020731333,0.8850599889504341,SHORT,2024-11-22 18:09:00,676.5298914403106,1
TRD_021,BTCUSDT,64264.95556355962,1.7125434859667008,LONG,2024-11-22 20:01:00,232.10067009171453,1
TRD_034,BNBUSDT,44091.06677070988,1.4804724113724315,LONG,2024-11-22 20:30:00,-173.6216397041916,5
TRD_015,ETHUSDT,54873.64159879001,0.759274084986005,SHORT,2024-11-23 01:09:00,-458.6485961966978,5
TRD_014,BNBUSDT,22612.1831847982,1.8080429788673005,SHORT,2024-11-23 03:22:00,490.8160459801891,1
TRD_019,BTCUSDT,46712.42114614126,0.5738409071578676,SHORT,2024-11-23 13:18:00,-23.096706236168913,1
TRD_043,BNBUSDT,35063.16989266813,1.9343073765574874,SHORT,2024-11-23 14:41:00,34.07500451254488,5
TRD_015,ETHUSDT,34248.413286862284,1.5367347340718118,SHORT,2024-11-23 23:52:00,-184.2016470082794,5
TRD_006,SOLUSDT,39482.795735159125,1.9814429540296665,SHORT,2024-11-24 00:07:00,-681.396776294897,50
TRD_009,SOLUSDT,20031.973043026745,0.11727018663297031,LONG,2024-11-24 03:01:00,547.2415093037848,5
TRD_037,SOLUSDT,43333.044086008675,0.5553317312954903,LONG,2024-11-24 06:17:00,-32.357245317100215,10
TRD_020,SOLUSDT,44328.334180396916,1.4851158704638017,SHORT,2024-11-24 07:39:00,-921.1248366232456,1
TRD_034,BTCUSDT,63156.545791953205,1.845276905488247,LONG,2024-11-24 10:43:00,-59.014298914778095,20
TRD_038,BTCUSDT,42426.28039412412,0.06725392606771137,SHORT,2024-11-24 11:26:00,-667.3469342219988,5
TRD_026,ETHUSDT,38177.81469338364,0.010018498991413641,SHORT,2024-11-24 14:36:00,305.1893079466271,5
TRD_018,ETHUSDT,69737.35256812317,0.5199228322199331,LONG,2024-11-24 16:08:00,236.50162172646787,1
TRD_028,ETHUSDT,48560.666230124814,1.7070295664968071,LONG,2024-11-24 16:34:00,764.1273193167491,5
TRD_009,ETHUSDT,43630.66043170697,1.5366346732650176,LONG,2024-11-24 20:53:00,-728.2921752741842,50
TRD_032,BNBUSDT,44796.79172741897,0.6871521497160255,LONG,2024-11-24 22:16:00,728.6040696100093,5
TRD_006,ETHUSDT,60459.06487544026,0.01400241604741714,LONG,2024-11-25 01:46:00,269.66737375094374,50
TRD_014,SOLUSDT,37033.81844850804,1.113864424497917,SHORT,2024-11-25 02:39:00,-673.4565854623274,50
TRD_028,SOLUSDT,39458.023134297284,0.4835313881873922,LONG,2024-11-25 04:13:00,923.508755716275,1
TRD_024,SOLUSDT,57793.66796687327,1.4937617677146888,LONG,2024-11-25 15:58:00,-52.229585053971746,5
TRD_013,BNBUSDT,23649.186980688475,0.8982358321214258,SHORT,2024-11-25 23:07:00,-585.6173625605401,50
TRD_043,ETHUSDT,63258.457907162934,1.3604178268648575,LONG,2024-11-26 01:18:00,529.7915376223011,1
TRD_012,SOLUSDT,41510.1348233985,1.7060945714776976,LONG,2024-11-26 03:50:00,-534.4532168151237,20
TRD_019,SOLUSDT,49064.64877528242,1.0761620010418216,LONG,2024-11-26 06:24:00,588.1105492455224,50
TRD_021,SOLUSDT,57873.807962991756,0.6785515260493018,LONG,2024-11-26 06:35:00,-85.97823354667207,20
TRD_027,SOLUSDT,33302.59612196724,1.5413916565703456,LONG,2024-11-26 10:28:00,-164.61152535660838,20
TRD_019,BTCUSDT,64515.710416032554,0.5377226071446439,SHORT,2024-11-26 10:59:00,-640.8205702686721,20
TRD_024,ETHUSDT,68961.24861283053,1.784122444051804,LONG,2024-11-26 14:32:00,-511.79533581291753,10
TRD_026,ETHUSDT,44713.71807030623,0.1521410169985422,LONG,2024-11-26 15:11:00,90.23263627081005,5
TRD_045,BNBUSDT,66846.86825163366,1.6725825958060039,SHORT,2024-11-26 15:28:00,-809.600332582091,1
TRD_028,BTCUSDT,20056.431126349136,0.19219589726919264,LONG,2024-11-26 19:39:00,354.6126522102918,20
TRD_046,BNBUSDT,64711.891481776416,0.12171259101553332,SHORT,2024-11-26 21:53:00,-252.40692950633138,50
TRD_018,SOLUSDT,35552.265987565275,0.7328813053228401,SHORT,2024-11-26 22:25:00,-188.19448941074617,10
TRD_044,BNBUSDT,35574.7712363801,1.9135332154049078,SHORT,2024-11-27 05:23:00,301.58243548173704,10
TRD_036,SOLUSDT,31404.44323849697,1.9671372478412883,LONG,2024-11-27 11:17:00,-92.03633571738177,5
TRD_042,SOLUSDT,35850.69505754509,0.412120296922657,LONG,2024-11-27 16:02:00,625.2881312062046,50
TRD_029,ETHUSDT,30674.229184931755,0.30578873576751164,LONG,2024-11-27 20:03:00,-1015.1776202085748,1
TRD_017,ETHUSDT,65293.455315498584,0.7123771297940075,LONG,2024-11-28 00:28:00,410.22613479020464,10
TRD_004,ETHUSDT,64951.18636066832,0.6808028133533368,SHORT,2024-11-28 04:36:00,22.04447062833006,50
TRD_044,ETHUSDT,25110.565746031127,1.5215898366485694,SHORT,2024-11-28 04:46:00,-318.94073235472604,1
TRD_045,ETHUSDT,27142.921443324623,0.8935580512859851,SHORT,2024-11-28 06:06:00,484.4955632813757,100
TRD_029,BTCUSDT,63100.931950533326,1.5619683356116816,LONG,2024-11-28 06:14:00,303.4118850620552,100
TRD_004,ETHUSDT,39946.888543637295,1.4999390630798413,SHORT,2024-11-28 10:17:00,124.16962864216327,50
TRD_010,BNBUSDT,28463.583866963912,1.1608377559505874,LONG,2024-11-28 10:25:00,-116.53986043984105,5
TRD_025,SOLUSDT,45533.47012182836,1.6686890784858937,SHORT,2024-11-28 16:43:00,-342.7330033205236,5
TRD_031,ETHUSDT,40833.40249600475,0.39933901563988716,SHORT,2024-11-28 20:00:00,-529.4710305354856,20
TRD_003,BTCUSDT,30958.077686898258,0.3320028863644215,SHORT,2024-11-29 03:02:00,692.9675865065395,5
TRD_047,BNBUSDT,56037.61091388172,1.5037940144203097,LONG,2024-11-29 04:07:00,423.36792438811216,1
TRD_002,BNBUSDT,51564.465616636546,0.4971461536890381,SHORT,2024-11-29 04:46:00,294.3268483226867,50
TRD_025,SOLUSDT,24983.080677772028,0.015560823802565474,SHORT,2024-11-29 04:49:00,-203.49866437714576,10
TRD_049,BNBUSDT,66269.33571626712,1.8248007356026308,LONG,2024-11-29 13:50:00,1026.946458389134,5
TRD_006,BNBUSDT,47923.498286503454,1.249644745485795,SHORT,2024-11-29 16:08:00,-337.2240059329167,1
TRD_026,BNBUSDT,32510.22435317709,0.895426019035802,SHORT,2024-11-29 19:43:00,-179.0359142530519,20
TRD_008,BNBUSDT,30314.590753618177,1.4542156549179852,LONG,2024-11-29 21:28:00,916.4771472325266,50
TRD_035,BTCUSDT,26797.399068610077,0.6733301488994189,LONG,2024-11-30 04:15:00,-16.204464259613562,5
TRD_027,SOLUSDT,41231.87031951753,1.9077954536198813,LONG,2024-11-30 09:30:00,879.0548555041012,1
TRD_025,ETHUSDT,26777.05065454184,0.1465543750053477,LONG,2024-11-30 11:12:00,199.29760649094152,10
TRD_018,BNBUSDT,40790.82062976131,1.2854868994180983,SHORT,2024-11-30 12:45:00,-247.3889928078936,5
TRD_001,BTCUSDT,27438.521411705886,1.5568060708939344,SHORT,2024-11-30 13:59:00,-87.9045640009497,1
TRD_048,SOLUSDT,52840.376076194465,0.9435605567080837,LONG,2024-11-30 15:02:00,-348.4027609365723,10
TRD_039,ETHUSDT,59262.10108431791,1.5123870265814114,SHORT,2024-11-30 15:13:00,356.6664428699158,5
TRD_003,SOLUSDT,47476.13737613794,1.8545516917783529,SHORT,2024-12-01 12:58:00,621.4445345551468,10
TRD_004,BTCUSDT,54002.843742744866,1.490547862351776,LONG,2024-12-01 13:56:00,243.66270081718542,20
TRD_041,BTCUSDT,66918.93685420306,0.6256400656012592,SHORT,2024-12-01 16:50:00,151.8148328514517,5
TRD_037,BTCUSDT,51918.57647853039,1.128074285691213,SHORT,2024-12-01 16:54:00,-509.61729476902417,50
TRD_015,BNBUSDT,38207.90990919413,1.8240910005406503,SHORT,2024-12-01 17:22:00,556.6962508876062,20
TRD_008,BTCUSDT,42474.00793374577,0.9037044737101605,LONG,2024-12-01 17:35:00,429.94844283841604,10
TRD_038,ETHUSDT,63026.261303601845,1.3665800048822727,SHORT,2024-12-01 22:59:00,149.04608028178183,1
TRD_050,BNBUSDT,26536.01594750482,0.9363743030064563,SHORT,2024-12-02 04:10:00,-140.6863773701949,50
TRD_019,SOLUSDT,36286.851122521635,0.2514748723113207,SHORT,2024-12-02 05:06:00,31.95243683443784,50
TRD_047,ETHUSDT,48864.00344852421,0.12660929539378765,LONG,2024-12-02 07:13:00,-444.9463810193836,5
TRD_026,BNBUSDT,53819.47847042172,1.9050251796610875,LONG,2024-12-02 07:22:00,-727.1589421416274,10
TRD_039,BTCUSDT,58174.953771585264,1.2289581291079803,SHORT,2024-12-02 08:33:00,-139.9236187492561,5
TRD_010,SOLUSDT,35910.33979980436,0.21659167711375826,SHORT,2024-12-02 09:30:00,-420.01219196089386,1
TRD_038,BTCUSDT,27292.956700457515,1.7163027313549777,LONG,2024-12-02 16:14:00,-243.8178738636788,5
TRD_014,ETHUSDT,67741.96048382799,1.0501593416565185,LONG,2024-12-02 18:45:00,-233.97559607090494,1
TRD_049,ETHUSDT,23819.610856601976,1.5461449033573478,LONG,2024-12-02 19:21:00,-29.012749635120244,1
TRD_041,BNBUSDT,24790.26778934427,0.262244829294576,LONG,2024-12-03 00:07:00,-61.84755883108723,5
TRD_019,ETHUSDT,44747.12709509845,1.8147517593408764,SHORT,2024-12-03 02:17:00,-1516.5766824498303,50
TRD_030,SOLUSDT,60963.55140717992,1.185165524967231,LONG,2024-12-03 06:22:00,183.9487734857371,20
TRD_005,BNBUSDT,58725.20531776634,1.4791387546905916,LONG,2024-12-03 07:57:00,75.74826983779406,100
TRD_031,SOLUSDT,66884.96330970459,0.07244557915353743,LONG,2024-12-03 09:13:00,490.5738288864144,5
TRD_007,BTCUSDT,27080.12878064942,0.6374567513960163,LONG,2024-12-03 13:24:00,-96.90505039290008,10
TRD_019,SOLUSDT,38786.3628531218,0.5422163746468692,SHORT,2024-12-03 14:01:00,552.2167878015288,20
TRD_031,SOLUSDT,34107.1064360855,1.899694040622863,SHORT,2024-12-03 16:35:00,-66.515380961229,10
TRD_039,ETHUSDT,63043.5061777336,0.37882375207186875,SHORT,2024-12-03 20:45:00,180.03929617844187,1
TRD_024,BTCUSDT,44417.73101406002,1.417032936161044,SHORT,2024-12-04 01:19:00,-448.5674686855712,5
TRD_034,ETHUSDT,21342.39672078332,0.09507954012109311,LONG,2024-12-04 05:10:00,578.0401222474861,50
